Log file open, 01/25/23 16:32:00
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF24600][00000BFADCFCA000 52] iPhoneSE2, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF22800][00000BFADCFCC800 52] iPhone12Mini, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF24E00][00000BFADCFB2800 52] iPhone12, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF23200][00000BFADCFD0000 52] iPhone12Pro, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF24C00][00000BFADCFD5000 52] iPhone12ProMax, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF21A00][00000BFADCFD7800 52] iPhone13Mini, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF24A00][00000BFADCFDA000 52] iPhone13, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF25000][00000BFADCFDC800 52] iPhone13Pro, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF26000][00000BFADCFC2800 52] iPhone13ProMax, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF21E00][00000BFADCFE0000 52] iPhoneSE3, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF24400][00000BFADCFE5000 52] iPhone14, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF21400][00000BFADCFE7800 52] iPhone14Plus, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF26800][00000BFADCFEA000 52] iPhone14Pro, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF25C00][00000BFADCFEC800 52] iPhone14ProMax, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF26A00][00000BFADCFD2800 52] iPadPro105, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF26E00][00000BFADD810000 52] iPadPro129, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF27000][00000BFADD815000 52] iPadPro97, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF26200][00000BFADD817800 52] iPadPro2_129, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF26400][00000BFADD81A000 52] iPad5, 
[2023.01.25-11.02.05:212][  0]LogDeviceProfileManager: 	[00000BFADCF25800][00000BFADD81C800 52] iPad6, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF27800][00000BFADCFE2800 52] iPad7, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF20A00][00000BFADD820000 52] iPad8, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF27A00][00000BFADD825000 52] iPad9, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF27E00][00000BFADD827800 52] iPad10, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF28000][00000BFADD82A000 52] iPadPro11, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF27200][00000BFADD82C800 52] iPadPro2_11, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF27400][00000BFADD812800 52] iPadPro3_11, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF23A00][00000BFADD830000 52] iPadPro4_11, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF28800][00000BFADD835000 52] iPadPro3_129, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF24000][00000BFADD837800 52] iPadPro4_129, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF28A00][00000BFADD83A000 52] iPadPro5_129, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF28E00][00000BFADD83C800 52] iPadPro6_129, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF29000][00000BFADD822800 52] AppleTV, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF28200][00000BFADD840000 52] AppleTV4K, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF28400][00000BFADD845000 52] AppleTV2_4K, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF26600][00000BFADD847800 52] TVOS, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2AA00][00000BFADD84C800 52] Mac, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2AC00][00000BFADD84A000 52] MacEditor, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2A400][00000BFADD832800 52] MacClient, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF28600][00000BFADD850000 52] MacServer, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2B000][00000BFADD857800 52] Linux, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2B200][00000BFADD855000 52] LinuxEditor, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF29C00][00000BFADD85A000 52] LinuxArm64Editor, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2A200][00000BFADD85C800 52] LinuxArm64, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF29A00][00000BFADD842800 52] LinuxClient, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2AE00][00000BFADD860000 52] LinuxArm64Client, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF29400][00000BFADD865000 52] LinuxServer, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2A600][00000BFADD867800 52] LinuxArm64Server, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2BE00][00000BFADD86A000 52] Android, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2A800][00000BFADD86C800 52] Android_Preview_OpenGL, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF27600][00000BFADD852800 52] Android_Preview_Vulkan, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF29200][00000BFADD870000 52] Android_Low, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2B600][00000BFADD875000 52] Android_Mid, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF29800][00000BFADD877800 52] Android_High, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2BA00][00000BFADD87A000 52] Android_Default, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2B800][00000BFADD87C800 52] Android_Adreno4xx, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2C000][00000BFADD862800 52] Android_Adreno5xx_Low, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF28C00][00000BFADD880000 52] Android_Adreno5xx, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2BC00][00000BFADD885000 52] Android_Adreno6xx, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF29E00][00000BFADD887800 52] Android_Adreno6xx_Vulkan, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2C800][00000BFADD88A000 52] Android_Adreno7xx, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2A000][00000BFADD88C800 52] Android_Adreno7xx_Vulkan, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2CA00][00000BFADD872800 52] Android_Mali_T6xx, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2CE00][00000BFADD890000 52] Android_Mali_T7xx, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2D000][00000BFADD895000 52] Android_Mali_T8xx, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2C200][00000BFADD897800 52] Android_Mali_G71, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2C400][00000BFADD89A000 52] Android_Mali_G72, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF26C00][00000BFADD89C800 52] Android_Mali_G72_Vulkan, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2D800][00000BFADD882800 52] Android_Mali_G76, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF29600][00000BFADD8A0000 52] Android_Mali_G76_Vulkan, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2DA00][00000BFADD8A5000 52] Android_Mali_G77, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2DE00][00000BFADD8A7800 52] Android_Mali_G77_Vulkan, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2E000][00000BFADD8AA000 52] Android_Mali_G78, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2D200][00000BFADD8AC800 52] Android_Mali_G78_Vulkan, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2D400][00000BFADD892800 52] Android_Mali_G710, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF27C00][00000BFADD8B0000 52] Android_Mali_G710_Vulkan, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2E800][00000BFADD8B5000 52] Android_Xclipse_920, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2B400][00000BFADD8B7800 52] Android_Xclipse_920_Vulkan, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2EA00][00000BFADD8BA000 52] Android_Vulkan_SM5, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2EE00][00000BFADD8BC800 52] Android_PowerVR_G6xxx, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2F000][00000BFADD8A2800 52] Android_PowerVR_GT7xxx, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2E200][00000BFADD8C0000 52] Android_PowerVR_GE8xxx, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2FA00][00000BFADD8C5000 52] Android_PowerVR_GM9xxx, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2E600][00000BFADD8C7800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2F800][00000BFADD8CA000 52] Android_TegraK1, 
[2023.01.25-11.02.05:213][  0]LogDeviceProfileManager: 	[00000BFADCF2F200][00000BFADD8CC800 52] Android_Unknown_Vulkan, 
[2023.01.25-11.02.05:214][  0]LogDeviceProfileManager: 	[00000BFADD8D0000][00000BFADD8B2800 52] Oculus_Quest, 
[2023.01.25-11.02.05:214][  0]LogDeviceProfileManager: 	[00000BFADD8D1200][00000BFADD8E0000 52] Oculus_Quest2, 
[2023.01.25-11.02.05:214][  0]LogDeviceProfileManager: 	[00000BFADD8D1000][00000BFADD8E5000 52] HoloLens, 
[2023.01.25-11.02.05:214][  0]LogDeviceProfileManager: Active device profile: [00000BFADCF22C00][00000BFAD4C62800 52] WindowsEditor
[2023.01.25-11.02.05:214][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.25-11.02.05:214][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/XiTiX/Unreal_Environments/Gaea_Import_01/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.25-11.02.05:214][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: D:/XiTiX/Unreal_Environments/Gaea_Import_01/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.25-11.02.05:214][  0]LogShaderCompilers: Display: Shader autogen file written: D:/XiTiX/Unreal_Environments/Gaea_Import_01/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.25-11.02.05:214][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/XiTiX/Unreal_Environments/Gaea_Import_01/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.25-11.02.05:215][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: D:/XiTiX/Unreal_Environments/Gaea_Import_01/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.25-11.02.05:215][  0]LogShaderCompilers: Display: Shader autogen file written: D:/XiTiX/Unreal_Environments/Gaea_Import_01/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.25-11.02.05:220][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.01.25-11.02.05:220][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.25-11.02.05:220][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.25-11.02.05:220][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.25-11.02.05:220][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.25-11.02.05:224][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="D:/XiTiX/Unreal_Environments/Gaea_Import_01/Gaea_Import_01.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/XiTiX/Unreal_Environments/Gaea_Import_01/Intermediate/TurnkeyReport_1.log" -log="D:/XiTiX/Unreal_Environments/Gaea_Import_01/Intermediate/TurnkeyLog_1.log" -project="D:/XiTiX/Unreal_Environments/Gaea_Import_01/Gaea_Import_01.uproject"  -Device=Win64@DESKTOP-ICA1GHI'
[2023.01.25-11.02.05:224][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/XiTiX/Unreal_Environments/Gaea_Import_01/Gaea_Import_01.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/XiTiX/Unreal_Environments/Gaea_Import_01/Intermediate/TurnkeyReport_1.log" -log="D:/XiTiX/Unreal_Environments/Gaea_Import_01/Intermediate/TurnkeyLog_1.log" -project="D:/XiTiX/Unreal_Environments/Gaea_Import_01/Gaea_Import_01.uproject"  -Device=Win64@DESKTOP-ICA1GHI" -nocompile -nocompileuat ]
[2023.01.25-11.02.05:292][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
